Agradable taza de café,"Bonita y ligera taza de café. Definitivamente no es una cerveza audaz, pero es suave y suave para el estómago ... bueno para esas mañanas cuando lo hiciste la noche anterior. Compraría de nuevo."
Café de desayuno suave y ligero,Este es un café ligero muy equilibrado y suave ideal para una primera taza del día.
Maravilloso café!,Esta es una gran taza de café con avellanas; suave y equilibrado sin sabor químico. A mi esposo y a mí nos gusta tanto que lo hemos pedido dos veces directamente al fabricante de Keurig. ¡TAN ALEGRE que ahora está disponible en Amazon a través de suscribirse y guardar!
¡NO ES PERSONAS DECAF!,"Me sorprende la cantidad de personas que se dejan engañar tan fácilmente. Lo que está viendo es una lista de ingredientes GENÉRICOS que cubre varios cafés. Lo que está diciendo, basado en la foto que veo arriba, es que SI el tipo de café que tienes es café puro, entonces todo lo que contiene es café 100% Arábica ... Pero SI lo que estás bebiendo es un café CON SABOR, entonces el los ingredientes que contiene son café Arábica y saborizantes ... Pero si lo que está bebiendo es una variedad DECAF, entonces contiene café Arábica que ha sido descafeinado con acetato de etilo, como es estándar. <br /><br /> Entonces, si no tienes una variedad descafeinada, ¡entonces no hay frijoles descafeinados! No es más que genérico, captura todos los ingredientes que se aplican a cualquier variedad que estés viendo. <br /><br /> Sheesh Piensa en la gente! jajaja"
CAFÉ CON SABOR ??,"En ninguna parte de la descripción se menciona algo sobre este café con sabor. Todavía no estoy seguro de qué sabor es. Algún tipo de nuez. ¡Asumí erróneamente que el café jamaicano sería similar al café Blue Mountain por el que Jamaica es conocida! ¡Qué tonto de mi parte asumir eso! Odio los cafés con sabor, así que me decepcionó tener ahora 2 cajas de un café tan horrible. Solo dice sabor muy pequeño en la caja, así que no lo noté antes de abrirlo. ¡Espero poder empeñarlo para los visitantes y comprarme un café con sabor a café en negrita!"
engañoso,"En ningún lugar de la descripción se menciona que este es un café con sabor. Por el nombre, pensé que era una mezcla de Jamaica Blue Mountain, pero está aromatizada con una avellana de sabor débil. No muy bueno"
"Bebedores de café sin sabor, ¡cuidado!","Tenía prisa y no leí las críticas ... Confié en la descripción de Amazon y NO indicaba que era café con sabor y que NO era jamaicano ... tiene un sabor muy ligero con vainilla, por lo que no está tan mal. Me siento engañado."
Muy aromatizado - No es para nosotros,"Pensé que se trataba de una mezcla o tostado jamaicano, pero resulta que es simplemente un café con mucho sabor. El sabor tiene un sabor artificial, como el saborizante de jarabe de arce falso. Tenemos tres bebedores de café en nuestra casa y ninguno de nosotros pudo pasar los primeros sorbos. Ahora tengo que encontrar un hogar para el resto para que no se desperdicie."
"¡No es jamaicano en absoluto, solo otro café dulce con sabor!","Deseo que Amazon requiera que cualquier café con saborizantes artificiales dulces se identifique claramente como tal. Entonces, las personas que realmente no les gusta el café adulterado de esta manera podrían evitar obtener otra taza de café con sabor decepcionante. Esto sabe como imagino que el café Extra Bold de Newman probaría con la crema irlandesa cuajada y estropeada de Bailey vertida en él, desagradable. ¡¡¡Estremecimiento!!!"
Gran nombre pero no me importó,"Tomo alrededor de 4 a 6 tazas de café todas las mañanas, siempre estoy buscando un nuevo sabor, así que lo probé, lo bebí pero no volvería a pedirlo. Steve"
"Bueno, pero no es mi favorito","Me gusta el café fuerte pero suave. Este café es lo suficientemente fuerte, pero un poco amargo para mi gusto. He probado otras mezclas fuertes que me gustan mucho más. Mi esposo, a quien le gusta un café tostado medio, está bien con este café, pero tampoco es su favorito. Solo se lo recomendaría a alguien a quien le guste un poco de sabor en su taza de café de la mañana."
Estas copas K tienen problemas: el café no está mal,"En primer lugar, he tenido un Keurig durante unos 4 años y he probado muchos cafés. Durante ese tiempo, tuve una ocasión k taza que no funcionó correctamente y cargué la infusión con tierra. <br /><br /> Probablemente debería haber devuelto estos antes de molestarme en abrir la segunda caja. Como tomo mi café de una taza térmica, puedo decirle que tomar esa última bebida para encontrar su boca llena de granos de café apesta. <br /><br /> He tenido que tirar al menos 6 tazas de café. Es un poco como la ruleta rusa, y comencé a filtrarla después de prepararla. <br /><br /> Sé que no es mi cervecero porque no está sucediendo con Green Mountain, Timothy o Tully&#39;s que también uso. Las buenas tazas son un poco débiles para mi gusto, pero el sabor está bien. Definitivamente prefiero no desperdiciar $ &#39;s en un producto con un defecto de fabricación."
Rodeo Drive es Crazy Good Coffee!,¡Rodeo Drive es mi favorito absoluto y estoy listo para pedir más! Eso si puedo encontrarlo. <br /> No sé por qué lo están descontinuando. <br /> Llegó muy rápido.
"Bien, pero no Wolfgang Puck bien","Honestamente, tengo que admitir que esperaba un poco mejor. Eso no quiere decir que este sea un café malo; de hecho, es bastante audaz sin ser demasiado ácido y bastante satisfactorio en general. Creo que mi principal problema es que el nombre de Wolfgang Puck está unido a él, por lo que tal vez estableció mis expectativas un poco altas. Tengo un juego de cuchillos Wolfgang Puck que adoro, y es de muy alta calidad por lo que pagué por él. Este café estaba en oferta, así que valió la pena también, solo esperaba algo que me dejara sin aliento, lo cual no fue así. También compré la mezcla de desayuno, y Jamaica me volvió loca al mismo tiempo. La mezcla del desayuno fue la mejor, en mi opinión, y el café jamaicano olía mejor, pero fue el menos exitoso."
Buen café de Amazon.com,"El café Breakfast In Bed de Wolfgang Puck es un buen café tostado mediano. A mi esposo, el bebedor habitual de café de nuestra casa, le gusta, pero siente que le gustaría más el café si fuera un poco más fuerte. El producto llegó bastante pronto después de realizar el pedido."
Insípido y acuoso,"No soy un crítico de café gourmet, pero esto es decepcionante. Basado en buenas críticas anteriores, sospecho que el café en las tazas K que recibí no es el mismo, pueden haber cambiado la fabricación. El Wolfgang Puck Decaf que recibí es sin vida, aguado y sin sabor. No hay aroma cuando se está gestando en el Keurig. Nunca más."
Maravillosas tazas K,"El Wolfgang Puck Coffee, Chef&#39;s Reseerve Columbian Decaf es fantástico y muy delicioso. Definitivamente recomiendo este producto a cualquiera que quiera una buena taza de café."
Mi favorito de las tazas WP K.,Agradable sabor redondo. No es duro ni molesto. Lo disfruto con la crema de vainilla francesa. Últimamente ha sido más difícil de encontrar. ¡Espero que no lo hayan descontinuado!
Copas malas,"El café sabe muy bien, pero las tazas se rompen cuando se prepara. ¡Qué desastre es eso! ¡Estoy bastante decepcionado porque me gusta este sabor de café!"
Algo decepcionante,"Quizás mis expectativas eran demasiado altas. Cuando veo el nombre &quot;Wolfgang Puck&quot;, espero quedar impresionado. Esto (para mi gusto) es un café de sabor muy normal. Para ser justos, se factura como un asado medio, y eso es lo que es. Sin embargo, es demasiado soso para mi gusto. <br /><br /> Si quieres un descafeinado con más carácter, prueba el Dark Magic Decaf de <a href=""http://www.amazon.com/gp/product/B006N3I2SK"">Green Mountain Coffee Green Mountain Coffee Decaf Dark Magic, el paquete de porciones de K-Cup para Keurig Brewers 24-Count</a> , o el Emered&#39;s Jazzed Up Decaf <a href=""http://www.amazon.com/gp/product/B004616B3Y"">Emered&#39;s Jazzed Up DECAF 48 K-Cups</a> . Sin embargo, son tostados más oscuros, por lo que si quieres un café más suave, Wolfgang Puck podría ser lo que estás buscando."
Wolfgang Puck K-cup descafeinado,"Este es el favorito de mi esposa. Ella creció en Seattle y ha consumido innumerables galones de varios tipos de café en su vida, así que supongo que este es un buen café. Ella también es mi catadora de vinos ya que su paladar es mucho más sensible que el mío."
Sabor amargo,"Probé este producto únicamente por el hecho de que tiene el nombre de Wolfgang. Debería haberme quedado con la marca de Timothy. Esto era demasiado fuerte para ser etiquetado como un café de desayuno, más como un café de la cena. No volveré a comprar esto, también demasiado caro en comparación con los demás."
Maravilloso café,"Me encanta este café, pero no puedo comprarlo a través de puntos de venta regulares, así que SASA Corner me desgarró. Realmente se me pega en la trampa pagando más de un dólar por taza."
Nuestro k-cup favorito todavía,"Nos dieron un Keurig para un regalo de bodas, junto con varios paquetes de variedades. Hasta ahora, Jamaica Me Crazy de Wolfgang Puck es nuestro favorito, y definitivamente seremos compradores habituales de este sabor."
¡Mi favorito!,"Esta es mi taza de café favorita para la noche. Buen sabor, justo antes de retirarse por la noche. ¡Sigue almacenando esta marca y volveré por ella!"
Gran sabor y café,"Es un gran sabor y hace una gran taza de café. Estoy bien, puedes tomar más de 1 taza de este café y no sentir que es demasiado café con sabor. Puck ha capturado un gran sabor con este café."
¡Tener cuidado! Café con sabor ...,"Seguro que sería bueno si declararan EN CUALQUIER LUGAR en la descripción de este café que tiene sabor. Me encanta el café Bed and Breakfast, es simplemente café, así que me sorprendió cuando recibí el café de Jamaica y estaba aromatizado. ¡Qué asco!"
Muy decepcionante,"Pedí 3 cajas de 18 cada una ............. y abrí una caja para encontrar que eran PODS y no <br /> para Keurig, y no puedo devolverlos !!! Sí, las vainas encajan en el Keurig pero <br /> El producto final es débil y horrible. Estoy muy decepcionado"
Delicioso café,"Me encantan los sabores Wolfganag Puck. Esta mezcla de Viena es muy buena. Es asado medio, por lo que no es demasiado fuerte. Tiene un sabor maravilloso sin ser un café con sabor. Uno de mis favoritos."
El mejor café de todos!,Compramos un paquete variado de K-Cups (de varios fabricantes) y de todos los cafés ¡ESTE ES MI FAVOR! ¡Realmente no puedo ver ninguna razón para probar el sabor de otro sabor! ¡Huele delicioso y SABOR DELICIOSO también!
mal sellado,"El cafe es bueno. Sin embargo, al menos la mitad de estos no se han sellado correctamente. Cuando los preparo, el borde de la lámina se abre y los granos de café van a todas partes. No es divertido limpiarlo. Puede que haya sido el lote que obtuvimos, pero no volveré a ordenarlos."
Sabor decente,"Bueno, el caramelo cremoso estaba a la venta, así que decidí darle una oportunidad. Además, el hecho de que cada K Cup es preparada individualmente por el propio Sr. Puck. De todos modos, disfruto bastante de estos. Nunca compro sabores, así que en general estoy contento con estos, pero definitivamente no son mis favoritos, ya que generalmente compro los más audaces y son bastante suaves."
Sabe como si no hubiera cambiado el kcup de la última taza,"Honestamente, la primera vez que probé Jamaica me volví loco. Tuve que comprobarlo dos veces para asegurarme de no dejar la cápsula en mi última taza en la cafetera. Café débil, el sabor tampoco me atrajo. Podría atraer a alguien a quien le gusta su café en el lado más débil. El asado de Viena de Wolfgang fue agradable sin embargo."
K tazas desfiguradas e inutilizables,"Me encanta el sabor, pero 12 de las tazas en el cuadro de 24 unidades estaban deformadas / derretidas, como si hubieran estado expuestas al calor durante el llenado. Mi esposo usó dos de los que no se vieron afectados, así que no los devolveré, pero ciertamente desearía que el control de calidad hubiera captado esto. Las k tazas afectadas están tan deformadas que no caben en el espacio del Keurig."
